,Unnamed: 0,label,msisdn,aon,daily_decr30,daily_decr90,rental30,rental90,last_rech_date_ma,last_rech_date_da,last_rech_amt_ma,cnt_ma_rech30,fr_ma_rech30,sumamnt_ma_rech30,medianamnt_ma_rech30,medianmarechprebal30,cnt_ma_rech90,fr_ma_rech90,sumamnt_ma_rech90,medianamnt_ma_rech90,medianmarechprebal90,cnt_da_rech30,fr_da_rech30,cnt_da_rech90,fr_da_rech90,cnt_loans30,amnt_loans30,maxamnt_loans30,medianamnt_loans30,cnt_loans90,amnt_loans90,maxamnt_loans90,medianamnt_loans90,payback30,payback90,pcircle,pdate
65285,65286,1,24119I84452,452.0,32.9913333333333,32.9913333333333,394.91,394.91,4.0,0.0,1539,2,6.0,2309.0,1154.5,25.0,2,6,2309,1154.5,25.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,17.0,17.0,UPW,2016-06-17
92817,92818,1,95970I70786,480.0,65.8566666666667,65.8566666666667,546.94,546.94,1.0,0.0,773,9,1.0,5748.0,770.0,22.17,10,1,7081,771.5,29.42,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,3.25,3.25,UPW,2016-06-23
157456,157457,1,13321I70787,527.0,6500.0,9012.51,2522.04,2702.04,1.0,0.0,2309,2,20.0,4618.0,2309.0,393.5,4,11,10105,2309.0,701.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-08-11
54137,54138,1,66497I89231,411.0,54.4113333333333,54.4113333333333,2084.03,2084.03,3.0,0.0,770,2,16.0,3963.0,1981.5,23.5,2,16,3963,1981.5,23.5,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,8.0,8.0,UPW,2016-06-17
26253,26254,1,96921I90845,796.0,1755.62,1761.8,5147.38,5697.52,1.0,0.0,770,7,5.0,6182.0,773.0,42.0,9,5,6528,773.0,74.0,0.0,0.0,0,0,6,36,6.0,0.0,7.0,42,6,0.0,3.5,3.5714285714285694,UPW,2016-07-03
9675,9676,1,58234I70784,594.0,22733.5,24140.91,7670.95,12909.95,1.0,0.0,1539,13,1.0,22416.0,1539.0,176.2,18,1,28579,1539.0,18.7,0.0,0.0,0,0,7,84,12.0,0.0,9.0,96,12,0.0,1.6666666666666698,2.25,UPW,2016-08-03
205218,205219,1,80464I70372,354.0,2008.7920000000001,2015.99,957.8399999999989,1197.3,7.0,0.0,2309,3,7.0,4618.0,1539.0,82.5,4,44,6938,1924.0,83.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,10.3333333333333,10.3333333333333,UPW,2016-07-06
138796,138797,1,36746I90843,605.0,16400.0,27210.0299999999,2670.73,5558.38,1.0,0.0,1539,8,2.0,12312.0,1539.0,24.9000000000001,25,2,38484,1539.0,26.9000000000001,0.0,0.0,0,0,4,42,12.0,0.0,7.0,72,12,0.0,3.6666666666666696,3.3333333333333304,UPW,2016-08-15
199736,199737,1,87842I90847,647.0,18989.804,19257.68,1650.25,1738.03,3.0,0.0,8000,5,4.0,22453.0,4048.0,12.0100000000002,9,13,47949,4048.0,18.0100000000002,0.0,0.0,0,0,5,54,12.0,0.0,8.0,72,12,0.0,5.2,4.0,UPW,2016-07-21
97791,97792,1,39827I84454,520.0,11710.3866666667,11745.58,4327.41,4539.11,3.0,0.0,4048,3,9.0,12144.0,4048.0,33.0,7,4,26616,4048.0,301.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-10
183604,183605,1,20073I90847,840.0,4594.82866666668,4627.13000000001,2428.54,2657.1,11.0,0.0,8000,2,8.0,12917.0,6458.5,213.44,3,21,20477,7560.0,17.939999999999603,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,1.5,3.0,UPW,2016-07-08
71622,71623,0,15339I91190,191.0,1300.0,1300.0,99.56,99.56,3.0,0.0,770,1,0.0,770.0,770.0,20.0,1,0,770,770.0,20.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-14
158008,158009,0,06673I90582,59.0,8.14,8.14,299.31,299.31,2.0,0.0,770,2,1.0,1540.0,770.0,24.0,3,43,3087,770.0,39.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-11
168956,168957,1,00943I91190,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-20
189450,189451,1,88313I84398,161.0,41.271,41.271,457.92,457.92,3.0,0.0,773,3,6.0,3259.0,947.0,20.67,3,6,3259,947.0,20.67,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-09
761,762,0,11859I90841,498.0,1000.0,1000.0,2066.16,2582.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-06
141278,141279,1,72337I89231,986.0,3800.0,3800.0,724.46,724.46,4.0,0.0,773,3,0.0,2319.0,773.0,826.0,3,0,2319,773.0,826.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-11
34637,34638,1,45874I70370,545.0,1.47,1.47,5.82,5.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-03
180879,180880,1,81567I84453,230.0,4550.0,4877.23999999999,2599.4,3315.2,3.0,0.0,2309,2,6.0,4618.0,2309.0,18.0,8,2,18671,2309.0,23.0,0.0,0.0,0,0,2,12,6.0,0.0,5.0,30,6,0.0,17.0,14.4,UPW,2016-08-04
168895,168896,1,67261I82732,1488.0,73.4483333333333,73.4483333333333,-454.25,-454.25,-28.0,0.0,4917,3,8.0,9049.0,2593.0,18.310000000000397,3,8,9049,2593.0,18.310000000000397,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-05
142889,142890,1,78220I70783,231.0,79.39733333333331,79.39733333333331,1948.96,1948.96,2.0,0.0,1539,4,0.0,4624.0,1156.0,44.75,7,0,6943,773.0,25.0,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,3.5,3.5,UPW,2016-06-16
198108,198109,1,37929I84459,1973.0,27.06,27.06,4410.78,4410.78,2.0,0.0,773,4,4.0,3092.0,773.0,23.05,4,4,3092,773.0,23.05,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,32.0,32.0,UPW,2016-06-22
176096,176097,1,54959I95200,328.0,3.968,3.968,16.0,16.0,0.0,686006.0644103211,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-04
172560,172561,1,68639I70370,820.0,10805.0,15209.64,4088.22,4672.799999999989,3.0,0.0,770,7,5.0,5390.0,770.0,29.5,18,5,13863,770.0,24.0,0.0,0.0,0,0,6,36,6.0,0.0,10.0,60,6,0.0,2.5,2.8,UPW,2016-08-13
165839,165840,1,82158I90581,913.0,333.256,333.256,2989.35,2989.35,4.0,0.0,8000,4,5.0,36000.0,9000.0,1019.62,4,5,36000,9000.0,1019.62,0.0,0.0,0,0,2,12,6.0,0.5,2.0,12,6,0.5,0.0,0.0,UPW,2016-06-21
53228,53229,1,23357I84454,730.0,4637.82300000001,4702.89000000001,819.230000000001,956.120000000001,1.0,0.0,1539,11,3.0,18007.0,770.0,28.5,12,3,19554,770.0,27.5,0.0,0.0,0,0,10,60,6.0,0.0,12.0,72,6,0.0,3.1,3.09090909090909,UPW,2016-07-09
182739,182740,1,75037I90586,556.0,36.0,36.0,416.4,416.4,7.0,0.0,773,4,0.0,3092.0,773.0,622.83,4,0,3092,773.0,622.83,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,3.6666666666666696,3.6666666666666696,UPW,2016-06-15
1352,1353,1,67575I70780,491.0,4586.67199999999,4613.339999999989,4481.52,4896.54,1.0,0.0,2309,6,4.0,15692.0,2309.0,48.5,7,4,18885,2309.0,44.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,1.6666666666666698,7.75,UPW,2016-07-06
73568,73569,1,55012I82735,1811.0,5538.92,5571.40000000001,7015.58,11871.2,10.0,0.0,1539,3,3.0,3848.0,1539.0,20.25,4,33,6157,1539.0,19.75,0.0,0.0,0,0,2,12,6.0,0.0,4.0,24,6,0.0,17.0,11.75,UPW,2016-07-21
140644,140645,1,67395I82737,190.0,3043.631,3077.3300000000104,487.45,611.02,5.0,0.0,770,8,0.0,8477.0,773.0,129.0,12,0,11569,773.0,136.5,0.0,0.0,0,0,3,18,6.0,0.0,5.0,30,6,0.0,3.0,2.5,UPW,2016-07-09
6900,6901,1,96684I70785,502.0,2409.01666666667,2444.42,-171.75,-206.1,6.0,0.0,2309,5,5.0,10775.0,2309.0,68.0,7,32,12669,2309.0,68.0,0.0,0.0,0,0,5,30,6.0,0.0,6.0,36,6,0.0,5.2,5.2,UPW,2016-07-05
182269,182270,1,80927I89234,187.0,18.4,18.4,280.44,280.44,2.0,0.0,773,1,0.0,773.0,773.0,34.0,1,0,773,773.0,34.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-12
206042,206043,1,81745I70376,638.0,93.448,93.448,246.24,246.24,10.0,0.0,10000,1,0.0,10000.0,10000.0,36.0,2,51,10173,5086.5,56.5,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-24
129465,129466,1,67790I84450,187.0,51.957,51.957,198.45,198.45,16.0,0.0,5787,1,0.0,5787.0,5787.0,2.0,1,0,5787,5787.0,2.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-27
152719,152720,1,15147I88680,1077.0,3457.0,6141.25,821.44,1242.07,17.0,0.0,2309,1,0.0,2309.0,2309.0,0.0,3,27,9635,2309.0,214.0,0.0,0.0,0,0,1,6,6.0,0.0,3.0,18,6,0.0,0.0,9.0,UPW,2016-08-08
127981,127982,1,66913I70787,55.0,25.85,25.85,373.12,373.12,2.0,0.0,773,3,4.0,2319.0,773.0,95.5,4,36,3092,773.0,61.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-11
83001,83002,1,14324I85320,108.0,28.503,28.503,108.0,108.0,4.0,0.0,1539,2,1.0,3078.0,1539.0,222.0,3,27,3851,1539.0,29.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,13.5,13.5,UPW,2016-06-27
30599,30600,1,11983I89230,772.0,11249.0,15307.9,3700.52,5044.22000000001,15.0,0.0,1539,2,0.0,3078.0,1539.0,1109.1,8,5,13868,1543.0,93.09999999999991,0.0,0.0,0,0,1,12,12.0,0.0,2.0,18,12,0.0,0.0,80.6666666666667,UPW,2016-08-07
46447,46448,1,61129I88658,253.0,29.05,29.05,504.21,504.21,1.0,0.0,773,4,10.0,3866.0,773.0,31.5,4,10,3866,773.0,31.5,0.0,0.0,0,0,4,24,6.0,0.0,4.0,24,6,0.0,6.5,6.5,UPW,2016-06-21
80869,80870,1,04257I70379,149.0,24.3,24.3,96.0,96.0,1.0,0.0,1539,2,28.0,3078.0,1539.0,6.0,2,28,3078,1539.0,6.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,6.5,6.5,UPW,2016-06-06
209048,209049,1,96729I84453,1262.0,5653.46666666666,5657.99999999999,1046.77,1063.26,5.0,0.0,770,4,2.0,4618.0,1154.5,69.0,5,18,5391,773.0,82.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,47.5,UPW,2016-07-17
76285,76286,0,45400I90843,236.0,816.4059999999989,838.9299999999989,1569.1,1810.5,7.0,0.0,770,4,5.0,10304.0,3178.0,11.0,6,6,14429,3178.0,13.5,0.0,0.0,0,0,4,24,6.0,0.0,5.0,30,6,0.0,2.6666666666666696,2.75,UPW,2016-07-04
202998,202999,1,51584I70782,161.0,10505.4,10586.0,1494.5,1872.15,1.0,0.0,1539,17,1.0,19251.0,773.0,53.0,26,1,27142,773.0,53.5,0.0,0.0,0,0,12,72,6.0,0.0,17.0,102,6,0.0,2.9166666666666696,3.0625,UPW,2016-07-13
36815,36816,1,85223I95204,110.0,1932.6779999999999,1961.13,1961.24,2306.24,1.0,0.0,1539,2,4.0,3078.0,1539.0,143.5,5,8,8583,1539.0,19.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,10.5,10.5,UPW,2016-07-12
155599,155600,1,15219I89231,185.0,24614.265,24831.53,3558.18,4818.33000000001,4.0,0.0,2309,19,1.0,46482.0,2309.0,132.6,26,1,61875,2309.0,74.09999999999991,0.0,0.0,0,0,7,78,12.0,0.0,8.0,84,12,0.0,1.16666666666667,1.14285714285714,UPW,2016-07-15
47445,47446,1,99592I70785,120.0,358.92266666666603,358.92266666666603,-843.26,-843.26,1.0,0.0,10000,3,7.0,29874.0,10000.0,13.0,3,7,29874,10000.0,13.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,1.6666666666666698,1.6666666666666698,UPW,2016-06-22
166532,166533,1,92457I90581,1131.0,8.37333333333333,8.37333333333333,811.2,811.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,87859.0802790131,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-08
26982,26983,1,77608I85349,1059.0,518.768,570.38,1427.8,2484.68,35.0,0.0,773,0,0.0,0.0,0.0,0.0,6,5,6940,773.0,75.1,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-22
198076,198077,1,24584I82730,1240.0,3533.28866666666,3542.40999999999,1879.86,1977.9,3.0,0.0,770,8,4.0,6935.0,770.0,265.25,10,2,7881,770.0,176.25,0.0,0.0,0,0,3,18,6.0,0.0,5.0,30,6,0.0,9.0,6.0,UPW,2016-07-04
180141,180142,1,25079I82739,784249.329008162,5387.266666666671,5407.333333333329,1253.86,1295.02,1.0,0.0,770,8,1.0,8474.0,771.5,48.17,8,1,8474,771.5,48.17,0.0,0.0,0,0,6,36,6.0,0.0,6.0,36,6,0.0,4.4,4.4,UPW,2016-07-23
198612,198613,1,34822I70785,195.0,106.04,106.04,342.2,342.2,3.0,0.0,3178,6,2.0,15103.0,2309.0,31.5,6,2,15103,2309.0,31.5,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,3.0,3.0,UPW,2016-06-20
77081,77082,1,73683I70379,130.0,11300.0,11308.0,1866.17,1994.83,2.0,0.0,770,9,0.0,7699.0,770.0,576.0,12,0,10015,770.0,336.5,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,4.5,4.5,UPW,2016-08-16
71565,71566,1,12626I84456,901.0,83.66233333333331,83.66233333333331,209.88,209.88,1.0,0.0,1539,12,0.0,25458.0,1633.5,49.5,14,0,28552,1547.0,63.5,0.0,0.0,0,0,7,42,6.0,0.0,7.0,42,6,0.0,1.7142857142857097,1.7142857142857097,UPW,2016-06-11
4191,4192,1,81982I88648,974.0,7162.743333333341,7202.65000000001,3990.42,4311.06,6.0,0.0,4048,7,4.0,15791.0,1539.0,62.14000000000011,11,2,20423,1539.0,80.6400000000001,0.0,0.0,0,0,6,36,6.0,0.0,7.0,42,6,0.0,2.2,2.0,UPW,2016-07-08
183299,183300,1,92537I70788,234.0,21473.618666666698,21579.72,1558.65,1502.37,1.0,0.0,1539,8,4.0,45582.0,4482.5,201.5,10,4,65509,6458.5,201.5,0.0,0.0,0,0,2,24,12.0,0.0,2.0,24,12,0.0,1.5,1.5,UPW,2016-07-07
192663,192664,1,87354I70375,503.0,60.788000000000004,60.788000000000004,1592.76,1592.76,16.0,0.0,7400,1,0.0,7400.0,7400.0,11.5,1,0,7400,7400.0,11.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-13
143427,143428,1,36792I82736,990.0,5317.8473333333295,5339.342,1272.1,1816.98,4.0,0.0,2309,5,5.0,9235.0,1539.0,25.8000000000002,5,5,9235,1539.0,25.8000000000002,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,2.0,2.0,UPW,2016-07-23
120629,120630,1,31461I88690,99.0,622.362666666667,647.920000000001,23410.12,25603.56,1.0,0.0,770,2,29.0,3948.0,1974.0,7.0,3,12,5495,1547.0,14.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-16
87870,87871,1,45906I70785,538.0,65.8203333333333,65.8203333333333,3026.73,3026.73,1.0,0.0,773,5,1.0,5399.0,773.0,74.0,6,23,6946,1156.0,75.5,0.0,0.0,0,0,5,30,6.0,0.0,5.0,30,6,0.0,5.0,5.0,UPW,2016-06-29
171968,171969,1,99695I89232,130.0,17750.0,32278.02,3613.33,5365.58,4.0,0.0,1539,8,2.0,15691.0,1539.0,39.0,21,0,38524,1539.0,26.0,0.0,0.0,0,0,3,18,6.0,0.0,4.0,24,6,0.0,4.0,4.0,UPW,2016-08-10
154600,154601,1,54102I84458,236.0,1370.2266666666699,1373.1,289.8,310.5,6.0,0.0,1539,4,8.0,4618.0,1154.5,241.0,5,15,6165,1539.0,56.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,1.5,1.5,UPW,2016-07-02
66832,66833,1,49042I84450,2058.0,11284.01,11348.02,1395.68,1747.88,9.0,0.0,8000,1,0.0,8000.0,8000.0,112.42,2,23,16000,8000.0,226.92,0.0,0.0,0,0,2,18,12.0,0.0,3.0,24,12,0.0,0.0,2.0,UPW,2016-07-15
13764,13765,1,80123I90581,853.0,21946.5,31183.22,14764.15,21258.12,4.0,0.0,4048,5,8.0,18975.0,2309.0,47.5,10,8,46823,3178.5,28.5,0.0,0.0,0,0,2,24,12.0,0.0,2.0,24,12,0.0,0.0,0.0,UPW,2016-08-11
174769,174770,1,90821I95205,61.0,36.853333333333296,36.853333333333296,-50.08,-50.08,-17.0,0.0,1539,2,0.0,2309.0,1154.5,24.5,2,0,2309,1154.5,24.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-16
143361,143362,1,10822I90841,207.0,29.124000000000002,29.124000000000002,72.99,72.99,13.0,0.0,3193,1,0.0,3193.0,3193.0,97.0,1,0,3193,3193.0,97.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-09
74753,74754,1,76450I95203,219.0,12762.354,12819.21,345.12,288.799999999999,31.0,0.0,11874,0,0.0,0.0,0.0,0.0,3,1,25922,10000.0,20.0,0.0,0.0,0,0,1,12,12.0,0.0,2.0,18,12,0.0,0.0,0.0,UPW,2016-07-08
30660,30661,0,28458I90840,886.0,10.6613333333333,19.99,222.56,417.3,0.0,29.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,1,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-14
17664,17665,1,07641I84450,896.0,12892.0,15130.02,1099.77,1821.53,1.0,0.0,1539,6,7.0,9335.0,1539.0,86.59999999999991,20,1,22634,773.0,72.6,0.0,0.0,0,0,4,24,6.0,0.0,13.0,78,6,0.0,3.4,2.92307692307692,UPW,2016-08-04
70159,70160,1,25578I90840,533.0,20.178,20.178,0.0,0.0,63.0,0.0,8000,0,0.0,0.0,0.0,0.0,1,0,8000,8000.0,165.0,0.0,0.0,0,0,1,6,6.0,1.0,1.0,6,6,1.0,0.0,0.0,UPW,2016-06-27
204030,204031,1,66513I70780,70.0,39.1666666666667,39.1666666666667,130.0,130.0,1.0,0.0,1539,1,0.0,1539.0,1539.0,40.0,1,0,1539,1539.0,40.0,0.0,0.0,0,0,1,6,6.0,1.0,1.0,6,6,1.0,0.0,0.0,UPW,2016-06-10
22160,22161,1,29336I89236,842.0,2100.0,3918.0,207.72,295.92,26.0,0.0,1539,1,0.0,1539.0,1539.0,97.0,5,5,4628,773.0,104.0,0.0,0.0,0,0,1,6,6.0,0.0,4.0,24,6,0.0,0.0,7.66666666666667,UPW,2016-08-13
176665,176666,1,86391I82731,317.0,15055.0,15227.1,7956.18,8947.67999999999,6.0,0.0,1539,4,1.0,7696.0,1924.0,26.0,8,1,27662,2309.0,21.5,0.0,0.0,0,0,3,36,12.0,0.0,3.0,36,12,0.0,4.5,6.0,UPW,2016-07-30
64102,64103,1,07664I82734,149.0,2800.0,2815.4,199.12,259.12,2.0,0.0,770,2,2.0,1540.0,770.0,46.0,3,39,3079,770.0,12.0,0.0,0.0,0,0,1,12,12.0,0.0,1.0,12,12,0.0,0.0,0.0,UPW,2016-08-04
179470,179471,1,50907I82733,157.0,2740.0,2911.9999999999895,5852.3,10532.63,20.0,0.0,1539,1,0.0,1539.0,1539.0,71.0,5,11,12732,1539.0,12.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,UPW,2016-07-31
167522,167523,1,61823I95202,424.0,12217.223999999998,12318.04,4828.65,5342.13,1.0,0.0,1539,13,2.0,22541.0,1539.0,59.0,17,2,30245,1547.0,131.0,0.0,0.0,0,0,5,30,6.0,0.0,8.0,48,6,0.0,1.5,1.42857142857143,UPW,2016-07-12
78851,78852,1,02892I82733,1006.0,13.424666666666699,13.424666666666699,52.0,52.0,1.0,0.0,770,1,0.0,770.0,770.0,410.4,1,0,770,770.0,410.4,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-26
143588,143589,1,16618I82735,456.0,1205.2,1206.0,1653.86,1908.3,9.0,0.0,770,1,0.0,770.0,770.0,72.0,1,0,770,770.0,72.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-04
203117,203118,0,72110I90846,501.0,0.12666666666666698,0.2,3720.45,5622.68,78.0,0.0,10000,0,0.0,0.0,0.0,0.0,1,0,10000,10000.0,244.70000000000098,0.0,0.0,0,0,1,6,6.0,0.0,3899.0335501730397,6,6,0.0,0.0,0.0,UPW,2016-07-11
46143,46144,1,33353I90585,1465.0,88.3603333333333,88.3603333333333,574.94,574.94,13.0,6.0,5787,1,0.0,5787.0,5787.0,97.1099999999997,1,0,5787,5787.0,97.1099999999997,2.0,7.0,2,7,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-17
165473,165474,1,11250I85328,156.0,16900.0,18105.3,1199.92,9349.24999999999,2.0,0.0,2309,4,14.0,10974.0,2743.5,702.8,8,10,27185,3613.0,82.3000000000002,0.0,0.0,0,0,1,12,12.0,0.0,4.0,30,12,0.0,0.0,8.25,UPW,2016-08-05
145898,145899,1,54268I70371,548.0,6566.26200000001,6661.63000000001,485.1,661.5,11.0,0.0,8000,3,6.0,23052.0,7526.0,14.600000000000401,6,4,45978,7526.0,35.6000000000004,0.0,0.0,0,0,2,12,96576.8199344166,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-08
157691,157692,1,91073I84459,209.0,6326.0,6326.0,1492.51,1492.51,6.0,0.0,770,3,9.0,3464.0,770.0,67.0,3,9,3464,770.0,67.0,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-07-25
133555,133556,1,26581I89232,97.0,4857.7,4927.0,529.82,799.82,4.0,0.0,1539,3,6.0,3848.0,1539.0,19.0,10,3,13094,1539.0,26.0,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-27
81818,81819,1,25440I90584,967.0,1284.2160000000001,1289.48,401.44,463.2,5.0,0.0,770,3,7.0,4718.0,770.0,4.17000000000007,4,57,7038,1545.0,4.17000000000002,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-07-04
204119,204120,1,37439I91190,205.0,27400.0,29465.5,3701.91,4292.67000000001,1.0,0.0,1539,18,1.0,28472.0,1539.0,48.5,21,1,33089,1539.0,45.0,0.0,0.0,0,0,5,36,12.0,1.0,5.0,36,12,1.0,1.5,7.428571428571429,UPW,2016-08-14
142359,142360,1,18498I90845,167.0,1792.75,1797.3,1373.55,1524.0,3.0,0.0,770,4,5.0,3849.0,770.0,49.0,6,2,4795,770.0,54.5,0.0,0.0,0,0,4,24,6.0,0.0,6.0,36,6,0.0,6.25,5.4,UPW,2016-07-05
18435,18436,1,44853I95200,216.0,36.0173333333333,36.0173333333333,83.98,83.98,8.0,0.0,3178,3,5.0,4724.0,773.0,51.0,3,5,4724,773.0,51.0,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,6.33333333333333,6.33333333333333,UPW,2016-06-17
187897,187898,1,68097I84453,610.0,71.78,71.78,206.0,206.0,3.0,0.0,1539,4,9.0,4632.0,1156.0,13.25,4,9,4632,1156.0,13.25,0.0,0.0,0,0,3,18,6.0,0.0,3.0,18,6,0.0,26.3333333333333,26.3333333333333,UPW,2016-06-20
168687,168688,1,01187I95201,334.0,254.293333333333,254.293333333333,119.28,119.28,2.0,0.0,4048,9,1.0,36966.0,4048.0,106.5,11,1,48159,4048.0,397.5,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-08
110352,110353,1,46913I89230,1185.0,26729.0,33847.599999999904,5808.13,9413.74,3.0,0.0,2309,10,2.0,16931.0,1539.0,23.3000000000001,18,2,29267,1539.0,24.3000000000001,0.0,0.0,0,0,8,54,12.0,0.0,15.0,96,12,0.0,2.75,3.75,UPW,2016-08-14
8410,8411,1,33047I88658,104.0,5.448333333333331,5.448333333333331,7.62,7.62,3.0,0.0,1547,2,1.0,5614.0,2807.0,179.5,2,1,5614,2807.0,179.5,0.0,0.0,0,0,2,12,6.0,0.0,2.0,12,6,0.0,0.0,0.0,UPW,2016-06-01
62895,62896,1,23831I89235,1214.0,3581.0,8745.22999999999,13467.93,21287.77,1.0,0.0,1539,5,5.0,4619.0,770.0,84.87,19,0,18507,773.0,61.87,0.0,0.0,0,0,1,6,6.0,0.0,4.0,24,6,0.0,0.0,2.2,UPW,2016-08-13
191388,191389,1,03840I70373,685.0,7.23333333333333,7.23333333333333,1135.89,1135.89,2.0,0.0,1539,1,0.0,1539.0,1539.0,59.8,2,40,2312,1156.0,68.8,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-07
52897,52898,1,73730I82734,953.0,75.0266666666667,75.0266666666667,185.04,185.04,1.0,0.0,1539,7,3.0,7883.0,947.0,19.63,9,3,10977,1539.0,20.630000000000102,0.0,0.0,0,0,3,18,6.0,1.0,3.0,18,6,1.0,4.0,4.0,UPW,2016-06-08
24328,24329,1,38365I85328,742.0,56.853,56.853,849.6900000000011,849.6900000000011,6.0,0.0,1539,2,10.0,3078.0,1539.0,0.5999999999999089,3,15,4625,1539.0,0.5999999999999089,0.0,0.0,0,0,1,6,6.0,0.0,1.0,6,6,0.0,0.0,0.0,UPW,2016-06-27
